,disease,occurrences,symptoms
1689,UMLS:C0020433_hyperbilirubinemia,68,UMLS:C0006157_breech presentation
1690,UMLS:C0020433_hyperbilirubinemia,68,UMLS:C0332601_cushingoid facies^UMLS:C0878661_cushingoid habitus
1691,UMLS:C0020433_hyperbilirubinemia,68,UMLS:C0010200_cough
1692,UMLS:C0020433_hyperbilirubinemia,68,UMLS:C0231528_myalgia
1693,UMLS:C0021400_influenza,68,UMLS:C0242143_uncoordination
1694,UMLS:C0021400_influenza,68,UMLS:C0015967_fever
1695,UMLS:C0021400_influenza,68,UMLS:C0008033_pleuritic pain
1696,UMLS:C0021400_influenza,68,UMLS:C1260880_snuffle
1697,UMLS:C0021400_influenza,68,UMLS:C0242429_throat sore
1698,UMLS:C0021400_influenza,68,UMLS:C0231218_malaise
1699,UMLS:C0021400_influenza,68,UMLS:C0742985_debilitation
1700,UMLS:C0021400_influenza,68,UMLS:C0436331_symptom aggravating factors
1701,UMLS:C0021400_influenza,68,UMLS:C0085593_chill
1702,UMLS:C0021400_influenza,68,UMLS:C0240962_scleral icterus
1703,UMLS:C0021400_influenza,68,UMLS:C0277873_nasal flaring
1704,UMLS:C0021400_influenza,68,UMLS:C0013428_dysuria
1705,UMLS:C0021400_influenza,68,UMLS:C0542073_lip smacking
1706,UMLS:C0021400_influenza,68,UMLS:C0018681_headache
1707,UMLS:C0021400_influenza,68,UMLS:C0037383_sneeze
1708,UMLS:C0021400_influenza,68,UMLS:C0037384_snore
1709,UMLS:C0021400_influenza,68,UMLS:C0457097_green sputum
1710,UMLS:C0021400_influenza,68,UMLS:C0392680_shortness of breath
1711,UMLS:C0021400_influenza,68,UMLS:C0476273_distress respiratory
1712,UMLS:C0021400_influenza,68,UMLS:C0312422_blackout
1713,UMLS:C0021400_influenza,68,UMLS:C0277794_extreme exhaustion
1714,UMLS:C0439857_dependence,67,UMLS:C0728899_intoxication
1715,UMLS:C0439857_dependence,67,UMLS:C0040822_tremor
1716,UMLS:C0439857_dependence,67,UMLS:C0085631_agitation
1717,UMLS:C0439857_dependence,67,UMLS:C0438696_suicidal
1718,UMLS:C0439857_dependence,67,UMLS:C0237154_homelessness
1719,UMLS:C0439857_dependence,67,UMLS:C0242453_prostatism
1720,UMLS:C0439857_dependence,67,UMLS:C0023380_lethargy
1721,UMLS:C0439857_dependence,67,UMLS:C0036572_seizure
1722,UMLS:C0439857_dependence,67,UMLS:C0231530_muscle twitch
1723,UMLS:C0439857_dependence,67,UMLS:C0848340_stuffy nose
1724,UMLS:C0439857_dependence,67,UMLS:C0150041_feeling hopeless
1725,UMLS:C0439857_dependence,67,UMLS:C0581911_heavy legs
1726,UMLS:C0439857_dependence,67,UMLS:C0034642_rale
1727,UMLS:C0087086_thrombus,67,UMLS:C0086439_hypokinesia
1728,UMLS:C0087086_thrombus,67,UMLS:C0003123_anorexia
1729,UMLS:C0087086_thrombus,67,UMLS:C0235396_hypertonicity
1730,UMLS:C0087086_thrombus,67,UMLS:C0392680_shortness of breath
1731,UMLS:C0087086_thrombus,67,UMLS:C0239981_hypoalbuminemia
1732,UMLS:C0087086_thrombus,67,UMLS:C0033774_pruritus
1733,UMLS:C0087086_thrombus,67,UMLS:C0234233_sore to touch
1734,UMLS:C0087086_thrombus,67,UMLS:C0578150_hemodynamically stable
1735,UMLS:C0087086_thrombus,67,UMLS:C0427055_facial paresis
1736,UMLS:C0087086_thrombus,67,UMLS:C0042963_vomiting
1737,UMLS:C0087086_thrombus,67,UMLS:C0241252_stool color yellow
1738,UMLS:C0008325_cholecystitis,66,UMLS:C0859032_moan
1739,UMLS:C0008325_cholecystitis,66,UMLS:C0027497_nausea
1740,UMLS:C0008325_cholecystitis,66,UMLS:C0000737_pain abdominal
1741,UMLS:C0008325_cholecystitis,66,UMLS:C0277977_Murphy's sign
1742,UMLS:C0008325_cholecystitis,66,UMLS:C0016204_flatulence
1743,UMLS:C0008325_cholecystitis,66,UMLS:C0232488_colic abdominal
1744,UMLS:C0008325_cholecystitis,66,UMLS:C0030193_pain
1745,UMLS:C0008325_cholecystitis,66,UMLS:C0003962_ascites
1746,UMLS:C0008325_cholecystitis,66,UMLS:C0011991_diarrhea
1747,UMLS:C0008325_cholecystitis,66,UMLS:C0151878_qt interval prolonged
1748,UMLS:C0008325_cholecystitis,66,UMLS:C0425560_cardiovascular  finding^UMLS:C1320716_cardiovascular event
1749,UMLS:C0008325_cholecystitis,66,UMLS:C0541992_groggy
1750,UMLS:C0008325_cholecystitis,66,UMLS:C0232201_sinus rhythm
1751,UMLS:C0008325_cholecystitis,66,UMLS:C0425449_gasping for breath
1752,UMLS:C0008325_cholecystitis,66,UMLS:C0009806_constipation
1753,UMLS:C0008325_cholecystitis,66,UMLS:C0474505_feces in rectum
1754,UMLS:C0008325_cholecystitis,66,UMLS:C0702118_abnormally hard consistency
1755,UMLS:C0019291_hernia  hiatal,61,UMLS:C0000737_pain abdominal
1756,UMLS:C0019291_hernia  hiatal,61,UMLS:C0231230_fatigability
1757,UMLS:C0019291_hernia  hiatal,61,UMLS:C0240805_prodrome
1758,UMLS:C0019291_hernia  hiatal,61,UMLS:C0042963_vomiting
1759,UMLS:C0019291_hernia  hiatal,61,UMLS:C0027497_nausea
1760,UMLS:C0019291_hernia  hiatal,61,UMLS:C0231528_myalgia
1761,UMLS:C0019291_hernia  hiatal,61,UMLS:C0020625_hyponatremia
1762,UMLS:C0019291_hernia  hiatal,61,UMLS:C0234233_sore to touch
1763,UMLS:C0019291_hernia  hiatal,61,UMLS:C0858924_general discomfort
1764,UMLS:C0019291_hernia  hiatal,61,UMLS:C0231807_dyspnea on exertion
1765,UMLS:C0019291_hernia  hiatal,61,UMLS:C0232766_asterixis
1766,UMLS:C0019291_hernia  hiatal,61,UMLS:C0744492_guaiac positive
1767,UMLS:C0019291_hernia  hiatal,61,UMLS:C0239832_numbness of hand
1768,UMLS:C0019291_hernia  hiatal,61,UMLS:C0018681_headache
1769,UMLS:C0019291_hernia  hiatal,61,UMLS:C0085636_photophobia
1770,UMLS:C0149931_migraine  disorders,61,UMLS:C0002416_ambidexterity
1771,UMLS:C0149931_migraine  disorders,61,UMLS:C0042963_vomiting
1772,UMLS:C0149931_migraine  disorders,61,UMLS:C0012833_dizziness
1773,UMLS:C0149931_migraine  disorders,61,UMLS:C0028643_numbness
1774,UMLS:C0149931_migraine  disorders,61,UMLS:C0027497_nausea
1775,UMLS:C0149931_migraine  disorders,61,UMLS:C0015967_fever
1776,UMLS:C0149931_migraine  disorders,61,UMLS:C0038002_splenomegaly
1777,UMLS:C0030312_pancytopenia,61,UMLS:C0020639_hypoproteinemia
1778,UMLS:C0030312_pancytopenia,61,UMLS:C0015672_fatigue
1779,UMLS:C0030312_pancytopenia,61,UMLS:C0019080_haemorrhage
1780,UMLS:C0030312_pancytopenia,61,UMLS:C0231230_fatigability
1781,UMLS:C0030312_pancytopenia,61,UMLS:C0332601_cushingoid facies^UMLS:C0878661_cushingoid habitus
1782,UMLS:C0030312_pancytopenia,61,UMLS:C0241252_stool color yellow
1783,UMLS:C0030312_pancytopenia,61,UMLS:C0232488_colic abdominal
1784,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0042963_vomiting
1785,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0027497_nausea
1786,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0000737_pain abdominal
1787,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0030193_pain
1788,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0332601_cushingoid facies^UMLS:C0878661_cushingoid habitus
1789,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0003962_ascites
1790,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0205400_thicken
1791,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0234233_sore to touch
1792,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0011991_diarrhea
1793,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0277797_apyrexial
1794,UMLS:C0008350_cholelithiasis^UMLS:C0242216_biliary  calculus,61,UMLS:C0030252_palpitation
1795,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0238705_left atrial hypertrophy
1796,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0038990_sweat^UMLS:C0700590_sweating increased
1797,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0556346_alcohol binge episode
1798,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0438716_pressure chest
1799,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0241158_scar tissue
1800,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0425560_cardiovascular  finding^UMLS:C1320716_cardiovascular event
1801,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0149746_orthostasis
1802,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0392680_shortness of breath
1803,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0520888_t wave inverted
1804,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0042963_vomiting
1805,UMLS:C0039239_tachycardia  sinus,56,UMLS:C0000737_pain abdominal
1806,UMLS:C1258215_ileus,56,UMLS:C0549483_abscess bacterial
1807,UMLS:C1258215_ileus,56,UMLS:C0000727_abdomen acute
1808,UMLS:C1258215_ileus,56,UMLS:C0740844_air fluid level
1809,UMLS:C1258215_ileus,56,UMLS:C0425491_catching breath
1810,UMLS:C1258215_ileus,56,UMLS:C0232498_abdominal tenderness
1811,UMLS:C1258215_ileus,56,UMLS:C0027497_nausea
1812,UMLS:C1258215_ileus,56,UMLS:C0234233_sore to touch
1813,UMLS:C1258215_ileus,56,UMLS:C0016204_flatulence
1814,UMLS:C1258215_ileus,56,UMLS:C0011991_diarrhea
1815,UMLS:C1258215_ileus,56,UMLS:C0577559_mass of body structure
1816,UMLS:C1258215_ileus,56,UMLS:C0277797_apyrexial
1817,UMLS:C1258215_ileus,56,UMLS:C0009806_constipation
1818,UMLS:C1258215_ileus,56,UMLS:C0205400_thicken
1819,UMLS:C1258215_ileus,56,UMLS:C0232995_gravida 0
1820,UMLS:C1258215_ileus,56,UMLS:C0000737_pain abdominal
1821,UMLS:C0001511_adhesion,57,UMLS:C0016204_flatulence
1822,UMLS:C0001511_adhesion,57,UMLS:C0030193_pain
1823,UMLS:C0001511_adhesion,57,UMLS:C0456091_large-for-dates fetus
1824,UMLS:C0001511_adhesion,57,UMLS:C0233070_para 1
1825,UMLS:C0001511_adhesion,57,UMLS:C0042963_vomiting
1826,UMLS:C0001511_adhesion,57,UMLS:C0034079_lung nodule
1827,UMLS:C0001511_adhesion,57,UMLS:C0006157_breech presentation
1828,UMLS:C0001511_adhesion,57,UMLS:C0392680_shortness of breath
1829,UMLS:C0001511_adhesion,57,UMLS:C0043096_decreased body weight
1830,UMLS:C0001511_adhesion,57,UMLS:C0231441_immobile
1831,UMLS:C0001511_adhesion,57,UMLS:C1273573_unsteady gait
1832,UMLS:C0001511_adhesion,57,UMLS:C0233763_hallucinations visual
1833,UMLS:C0001511_adhesion,57,UMLS:C0424000_feeling suicidal
1834,UMLS:C0011253_delusion,56,UMLS:C0240233_loose associations
1835,UMLS:C0011253_delusion,56,UMLS:C0392701_giddy mood
1836,UMLS:C0011253_delusion,56,UMLS:C0150041_feeling hopeless
1837,UMLS:C0011253_delusion,56,UMLS:C0085631_agitation
1838,UMLS:C0011253_delusion,56,UMLS:C0233762_hallucinations auditory
1839,UMLS:C0011253_delusion,56,UMLS:C0022107_irritable mood
1840,UMLS:C0011253_delusion,56,UMLS:C0917801_sleeplessness
1841,UMLS:C0011253_delusion,56,UMLS:C0233647_neologism
1842,UMLS:C0011253_delusion,56,UMLS:C0455204_homicidal thoughts
1843,UMLS:C0011253_delusion,56,UMLS:C0578859_disturbed family
1844,UMLS:C0011253_delusion,56,UMLS:C0233481_worry
1845,UMLS:C0011253_delusion,56,UMLS:C0231187_decompensation
1846,UMLS:C0011253_delusion,56,UMLS:C0558089_verbally abusive behavior
1847,UMLS:C0011253_delusion,56,UMLS:C0007398_catatonia
1848,UMLS:C0011253_delusion,56,UMLS:C0438696_suicidal
1849,UMLS:C0011253_delusion,56,UMLS:C0558261_terrify
1850,UMLS:C0011253_delusion,56,UMLS:C0312422_blackout
1851,UMLS:C0011253_delusion,56,UMLS:C0424109_weepiness
1852,UMLS:C0011253_delusion,56,UMLS:C0338656_impaired cognition
1853,UMLS:C0011253_delusion,56,UMLS:C0022107_irritable mood
1854,UMLS:C0011253_delusion,56,UMLS:C0085631_agitation
1855,UMLS:C0233472_affect  labile,45,UMLS:C0277794_extreme exhaustion
1856,UMLS:C0233472_affect  labile,45,UMLS:C0917801_sleeplessness
1857,UMLS:C0233472_affect  labile,45,UMLS:C0014394_enuresis
1858,UMLS:C0233472_affect  labile,45,UMLS:C0376405_patient non compliance
1859,UMLS:C0233472_affect  labile,45,UMLS:C0150041_feeling hopeless
1860,UMLS:C0233472_affect  labile,45,UMLS:C0233763_hallucinations visual
1861,UMLS:C0233472_affect  labile,45,UMLS:C0425251_bedridden^UMLS:C0741453_bedridden
1862,UMLS:C0233472_affect  labile,45,UMLS:C0242453_prostatism
1863,UMLS:C0011127_decubitus  ulcer,42,UMLS:C0232257_systolic murmur
1864,UMLS:C0011127_decubitus  ulcer,42,UMLS:C0871754_frail
1865,UMLS:C0011127_decubitus  ulcer,42,UMLS:C0015967_fever
